section_id,year,term,prompt_type,comment_text
F2018-largeclass,2018,Fall,change,More graded homework
F2018-largeclass,2018,Fall,change,I would create lesson plans for the TAs so each week the recitation aligns with the lecture and so all TAs are teaching the same examples and information
F2018-largeclass,2018,Fall,change,"class was very short, 55 minutes not enough for lecture"
F2018-largeclass,2018,Fall,change,I would do more examples in class rather than relying on the TAs to teach the examples.
F2018-largeclass,2018,Fall,change,"Make the class more engaging, no one attends"
F2018-largeclass,2018,Fall,change,"I would ask questions from the slide and then answer them concisely and then teach it a bit slower. It kind of feels like the professor is ranting or talking to
himself sometimes, and a lot of the problems do not have solutions on the slides."
F2018-largeclass,2018,Fall,change,N/A
F2018-largeclass,2018,Fall,change,Everything
F2018-largeclass,2018,Fall,change,I would spend less time on excel problems and more time on what is going to be on exams.
F2018-largeclass,2018,Fall,change,no test
F2018-largeclass,2018,Fall,change,everything
F2018-largeclass,2018,Fall,change,Spend less time on basic LP basics to focus on more challenging material
F2018-largeclass,2018,Fall,change,nothing
F2018-largeclass,2018,Fall,change,Not write on the ipad to show students notes. I know the class is large but it is too difficult to read and almost useless as a student because it is unorganized
F2018-largeclass,2018,Fall,change,nothing
F2018-largeclass,2018,Fall,change,nothing :)
F2018-largeclass,2018,Fall,change,"Have a more structured recitation and lecture. Some recitations were repetitive of the same concepts gone over in lecture. I would structure the recitations to
teach different problems but use the same concepts than what was done in lecture for extra practice."
F2018-largeclass,2018,Fall,change,make it a bit more interesting
F2018-largeclass,2018,Fall,change,n/a
F2018-largeclass,2018,Fall,change,Nothing
F2018-largeclass,2018,Fall,change,I would have only one period for lecture and the other for recitation. Recitations are much more helpful than lecture
F2018-largeclass,2018,Fall,change,I would make practice question and answers for the students to do.
F2018-largeclass,2018,Fall,change,n/a
F2018-largeclass,2018,Fall,change,Clearer
F2018-largeclass,2018,Fall,change,"I would change the formatting of the online homework. For example, I did not like how on the platform we did homework on, we were unable to skip around
through questions and we could not revisit something after already moving on to the next question. I think this was unrealistic and unfair, and there are multiple
other platforms for online homework and tests I have used at Rutgers that let students revisit questions."
F2018-largeclass,2018,Fall,change,"nothing great professor, fair exams"
F2018-largeclass,2018,Fall,change,nothing
F2018-largeclass,2018,Fall,change,n/a
F2018-largeclass,2018,Fall,change,"I would challenge the students more by offering group projects. Although they do not end up perfect, life is all about dealing with groups so that is meaningful
knowledge to gain during undergrad."
F2018-largeclass,2018,Fall,change,Make it more interactive and encourage participation.
F2018-largeclass,2018,Fall,change,alot
F2018-largeclass,2018,Fall,change,N/A
F2018-largeclass,2018,Fall,change,"Be more hands on -- the professor tends to just read the slides, but this isn't necessarily a problem."
F2018-largeclass,2018,Fall,change,go in depth more on in class problems
F2018-largeclass,2018,Fall,change,nothing
F2018-largeclass,2018,Fall,change,Give more specific solution to the problems in the slides.
F2018-largeclass,2018,Fall,change,Nothing
F2018-largeclass,2018,Fall,change,None
F2018-largeclass,2018,Fall,change,easier homework
F2018-largeclass,2018,Fall,change,I would teach lecture more like recitation
F2018-largeclass,2018,Fall,change,nothing
F2018-largeclass,2018,Fall,change,Present Examples in a more concise manner.
F2018-largeclass,2018,Fall,change,Nothing
F2018-largeclass,2018,Fall,change,n/a
F2018-largeclass,2018,Fall,change,Homeworks more straightforward
F2018-largeclass,2018,Fall,change,I would post more instructions regarding how the excel problems are solved. Sometimes there is no additional information regarding the functionality
F2018-largeclass,2018,Fall,change,I will probably upload the whole problem solving process on blackboard
F2018-largeclass,2018,Fall,change,Nothing
F2018-largeclass,2018,Fall,change,"Write clearly on the board and prepare students fairly for what would be on the exams. Also, explain concepts more effectively."
F2018-largeclass,2018,Fall,change,No 55 minute lectures
F2018-largeclass,2018,Fall,change,nothing
F2018-largeclass,2018,Fall,change,Everything.
F2018-largeclass,2018,Fall,change,Teach more slowly and be more engaging.
F2018-largeclass,2018,Fall,change,Nothing
F2018-largeclass,2018,Fall,change,More practice problems.
F2018-largeclass,2018,Fall,change,"Figure out a way to make the information easier to remember and have notes easier to follow to understand the subject matter better. I'd also allow for extra
credits for people not doing well in the class and change what parts of the assignment are weighted."
F2018-largeclass,2018,Fall,change,Nothing.
F2018-largeclass,2018,Fall,change,n/a
F2018-largeclass,2018,Fall,change,Be more clear when explaining concepts and going over examples
F2018-largeclass,2018,Fall,change,Nothing.
F2018-largeclass,2018,Fall,change,"I would change the lecture slides because I believe simply having graphs and definitions straight from the textbook is not exactly the most helpful way for
students to learn."
F2018-largeclass,2018,Fall,change,"The slides were very lacking in information. Even when in class and following along it was very easy to get lost. If I wanted to check how a problem was done,
the slides lacked clear information and steps."
F2018-largeclass,2018,Fall,change,"I was in the large class with about 8 sections and a lot of couldn't understand what he was saying, he was moving a little fast"
F2018-largeclass,2018,Fall,change,I would make the presentations more easy to follow and spend less time on the algebra of problems.
F2018-largeclass,2018,Fall,change,"Students were providing each other answer guides in order to do better on the homeworks towards the end of the course. I found this unfair because I did not
have access to those answers and therefore they did better than I did. Additionally, the format of the exams was a learning curve. 20 questions is not a lot to test
such a large amount of material per exam. Additionally, the instructor was unpleasant during office hours and did not provide clarification on mistakes on exams.
His attitude reflected that he was just going to sit there and supervise and not provide instruction on how to do better. I rate the quality of this professor and
curriculum at mediocre at best. I will still do well in the course, but for future students, I am sure they will struggle with this professor and course much more than
they should if things remain the same."
F2018-largeclass,2018,Fall,change,Spend a bit more time explaining excel in class.
F2018-largeclass,2018,Fall,change,n/a
F2018-largeclass,2018,Fall,change,I would try and focus more on the analysis of excel and actually how to input the information.
F2018-largeclass,2018,Fall,change,na
F2018-largeclass,2018,Fall,change,Not have two lectures. There should be one lecture and one recitation a week. I did not learn anything from lecture.
F2018-largeclass,2018,Fall,growth,It taught me new skills on how to optimize profit or minimize cost in a business
F2018-largeclass,2018,Fall,growth,He answered questions accurately and graded fairly
F2018-largeclass,2018,Fall,growth,"He expanded my knowledge in operation management. He utilizes skills I learned from my statistics and calculus classes and apply them effectively in an
operations standpoint with real world situations."
F2018-largeclass,2018,Fall,growth,Progressed my knowledge in operations management
F2018-largeclass,2018,Fall,growth,Prof Romulo encouraged us to use excel to answer questions which is useful for outside of the course.
F2018-largeclass,2018,Fall,growth,Strived to incorporate real world examples into lessons.
F2018-largeclass,2018,Fall,growth,Yes
F2018-largeclass,2018,Fall,growth,making connections to a larger perspective
F2018-largeclass,2018,Fall,growth,Professor encouraged students to think critically
F2018-largeclass,2018,Fall,growth,course structure
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,Applied the ideas to many different professional interests.
F2018-largeclass,2018,Fall,growth,No
F2018-largeclass,2018,Fall,growth,Presentations help
F2018-largeclass,2018,Fall,growth,He explained the topics very carefully.
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,"The course materials are easy, but I did learned some knowledge."
F2018-largeclass,2018,Fall,growth,I wish we didn’t focus so much on things that wouldn’t be on the exam!
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,I am excited to be a BAIT major now!
F2018-largeclass,2018,Fall,growth,I stopped going to lecture because the professor was too difficult to understand and was boring
F2018-largeclass,2018,Fall,growth,Encouraged me to think outside of the box.
F2018-largeclass,2018,Fall,growth,He always let us ask questions
F2018-largeclass,2018,Fall,growth,Encouraging and engaging
F2018-largeclass,2018,Fall,growth,Learned how to do simple business things
F2018-largeclass,2018,Fall,growth,"taught well, material explained well"
F2018-largeclass,2018,Fall,growth,I learned how to apply and use graphing models to the business world.
F2018-largeclass,2018,Fall,growth,Not really
F2018-largeclass,2018,Fall,growth,A lot
F2018-largeclass,2018,Fall,growth,"If here by now, then bad place be. Trouble time for you when he comes."
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,I think this work is very applicable
F2018-largeclass,2018,Fall,growth,I learned about a sector of business that i didn't know about
F2018-largeclass,2018,Fall,growth,He has been very patient and willing to assist me when I am confused.
F2018-largeclass,2018,Fall,growth,i can use what i learned here to solve some real world problems
F2018-largeclass,2018,Fall,growth,"Some of the material can be challenging if looked at just once, so it encourages you to be thorough and driven in order to get a clear understanding of the
material."
F2018-largeclass,2018,Fall,growth,Help advance knowledge of ops.
F2018-largeclass,2018,Fall,growth,Not too hard
F2018-largeclass,2018,Fall,growth,Challenging exams and homework
F2018-largeclass,2018,Fall,growth,none
F2018-largeclass,2018,Fall,growth,I liked the way he would interact with the students
F2018-largeclass,2018,Fall,growth,This course has encouraged my intellectual growth by showing me the importance of efficiency.
F2018-largeclass,2018,Fall,growth,interesting
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,The professor encouraged me to find ways to apply the material to aspects outside of class.
F2018-largeclass,2018,Fall,growth,N/a
F2018-largeclass,2018,Fall,growth,Useful for my masters.
F2018-largeclass,2018,Fall,growth,Thought about Ops in real life situations
F2018-largeclass,2018,Fall,growth,he didn't
F2018-largeclass,2018,Fall,growth,I like how the professor goes through example problems during lectures. It helps with comprehension of course material.
F2018-largeclass,2018,Fall,growth,Learned through recitation and lecture
F2018-largeclass,2018,Fall,growth,romulo is a beast
F2018-largeclass,2018,Fall,growth,Practice problems and reviewing homework to study for the exam
F2018-largeclass,2018,Fall,growth,"Professor Ely presents the material in a straightforward manner and is very kind and receptive to student questions and feedback. I wish he taught more classes
in the business school, because he is definitely one of my favorite professors."
F2018-largeclass,2018,Fall,growth,Think optimally
F2018-largeclass,2018,Fall,growth,"I had Romulo Ely in the past for a Byrne seminar. He is so awesome, I really admire him because he's passionate about what he knows, and doesn't just blindly
present information like other professors do at Rutgers. This is essential in inspiring student learning because if the professor doesn't present passion, than the
student's with lack that engagement as well. Romulo is an awesome guy."
F2018-largeclass,2018,Fall,growth,none
F2018-largeclass,2018,Fall,growth,the instructor taught mainly things that were obvious
F2018-largeclass,2018,Fall,growth,Making me think outside the box
F2018-largeclass,2018,Fall,growth,He made me want to learn more independently about the subject
F2018-largeclass,2018,Fall,growth,he was positive with the students which i liked and never really had rutgers
F2018-largeclass,2018,Fall,growth,helps with abstract thinking
F2018-largeclass,2018,Fall,growth,"Professor Ely has a hard job of teaching this course that every business student has to take and no one wants to and he has a giant lecture of 500+ students. It is
very daunting and I commend him on being so organized. "
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,Different method of using simple math
F2018-largeclass,2018,Fall,growth,I did not know what operations management even meant before this course but I have learned so much throughout the semester
F2018-largeclass,2018,Fall,growth,I learned how to apply algebra in a business setting.
F2018-largeclass,2018,Fall,growth,I understand excel a little better
F2018-largeclass,2018,Fall,growth,Has encouraged me to learn more about operations as well as strategies firms take to stay competitive with other alternatives.
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,TA was horrible
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,"none really; the professor is extremely bland and it is very difficult to pay attention in class --> especially because his accent makes it difficult to get his point
across"
F2018-largeclass,2018,Fall,growth,studying
F2018-largeclass,2018,Fall,growth,"They used many examples from finance, marketing, what not. "
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,none
F2018-largeclass,2018,Fall,growth,learning how to solve the problems is interesting and fun for me
F2018-largeclass,2018,Fall,growth,I learned to be a better problem solver
F2018-largeclass,2018,Fall,growth,"This instructor taught me how to apply the same concepts and ideas to a plethora of different types of problems, increasing my intellectual growth to look
beyond what I originally saw at first."
F2018-largeclass,2018,Fall,growth,I learn new things
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,To learn how to study and understand branching concepts
F2018-largeclass,2018,Fall,growth,I learned how about optimization.
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,no
F2018-largeclass,2018,Fall,growth,It was motivating to know that what we were learning could actually be used after graduation.
F2018-largeclass,2018,Fall,growth,better work ethic
F2018-largeclass,2018,Fall,growth,helps us think critically
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,understanding and breaking down more complex problems into smaller doable problems. take the small victories and count them up.
F2018-largeclass,2018,Fall,growth,systems
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,Class examples were very helpful.
F2018-largeclass,2018,Fall,growth,excel is useful and we went over it in class
F2018-largeclass,2018,Fall,growth,The homework is very challenging. I spent a lot of time to finish it.
F2018-largeclass,2018,Fall,growth,I think I will use these methods in the future.
F2018-largeclass,2018,Fall,growth,Through interactive lectures.
F2018-largeclass,2018,Fall,growth,None
F2018-largeclass,2018,Fall,growth,real life problems
F2018-largeclass,2018,Fall,growth,Critical thinking
F2018-largeclass,2018,Fall,growth,Encouraging us to use excel
F2018-largeclass,2018,Fall,growth,I chose BAIT as a major based on this.
F2018-largeclass,2018,Fall,growth,It has helped me in other classes.
F2018-largeclass,2018,Fall,growth,It helped me learn optimization.
F2018-largeclass,2018,Fall,growth,Put up a lot of complimentary material to play around with when we were studying.
F2018-largeclass,2018,Fall,growth,N/A
F2018-largeclass,2018,Fall,growth,Nothing
F2018-largeclass,2018,Fall,growth,The course has taught me to expand my problem solving skills.
F2018-largeclass,2018,Fall,growth,it made me interpret my answer instead of just solving a generic math problem
F2018-largeclass,2018,Fall,growth,encourages recitation attendance
F2018-largeclass,2018,Fall,growth,He did not.
F2018-largeclass,2018,Fall,growth,N/A.
F2018-largeclass,2018,Fall,growth,It hasn't
F2018-largeclass,2018,Fall,growth,Operations is more than I thought it was.
F2018-largeclass,2018,Fall,growth,It taught me that I need to seek out knowledge on my own for myself.
F2018-largeclass,2018,Fall,growth,Not very relevant to anything I want to do in my future.
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,he has discussed real life applications of concepts
F2018-largeclass,2018,Fall,growth,"The professor taught me how to rely on myself, the TA, and the textbook."
F2018-largeclass,2018,Fall,growth,None
F2018-largeclass,2018,Fall,growth,Was very thorough with complicated topics and explained them in different ways to ensure we understood them
F2018-largeclass,2018,Fall,growth,-
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,I felt encouraged to learn additional concepts and do the additional problems. I also felt that the complementary material was quite useful.
F2018-largeclass,2018,Fall,growth,n/a
F2018-largeclass,2018,Fall,growth,"I had to figure out a lot of the concepts through reading the book rather than the slides because it was a little hard to follow along without the work provided,
which encouraged me to learn everything more in depth."
F2018-largeclass,2018,Fall,growth,na
F2018-largeclass,2018,Fall,growth,I learned more about maximization and optimization.
F2018-largeclass,2018,Fall,other,Nope
F2018-largeclass,2018,Fall,other,None
F2018-largeclass,2018,Fall,other,"I would have liked if Prof Romulo answered his email more often, as this is the only way of communicating information outside of office hours, which is only once a week."
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,The recitations taught the material in a more easy to understand manner.
F2018-largeclass,2018,Fall,other,Great course
F2018-largeclass,2018,Fall,other,none
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,thanks for a good semester
F2018-largeclass,2018,Fall,other,No
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,He has never responded to my emails on time about the course. He always makes excuses to help me. 
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,And the professor should encourage students to come to class with great lectures.
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,"This professor was very nice and wants the students to do well.. but running a lecture is not the greatest idea. In the beginning of the semester he fell behind and
his lecture notes were impossible to follow. I owe it all to my recitation teacher."
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,NA
F2018-largeclass,2018,Fall,other,-
F2018-largeclass,2018,Fall,other,"Very great and nice professor. Always kept grading fair and tried his best to help everyone get As in the course. Exams were not too long and weren't difficult
either."
F2018-largeclass,2018,Fall,other,"The professor is a good guy who just needs to change his teaching style. The homeworks were hard and not really covered by what he taught us, but the exams
were fair"
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,For office hours for students
F2018-largeclass,2018,Fall,other,"The professor often starts class 5-10 mins late, which is unfortunate since the class is only 55 minutes long."
F2018-largeclass,2018,Fall,other,Good Professor
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,make the exams more questions
F2018-largeclass,2018,Fall,other,incorporate more study solutions
F2018-largeclass,2018,Fall,other,na
F2018-largeclass,2018,Fall,other,"The Professor always seemed like he was too busy to make time for his students outside of class periods. He canceled his office hours many times this semester
and only had a regular office hour schedule of just one hour a week. Although he was very willing to accommodate to students that could not make regular office
hour times. "
F2018-largeclass,2018,Fall,other,This class is very difficult. I think the exams should have more questions.
F2018-largeclass,2018,Fall,other,"This course should be taught in smaller groups twice a week instead of having an enormous lecture and then a recitation. The size of the lecture makes it too
difficult to learn the concepts"
F2018-largeclass,2018,Fall,other,give more homework assignments
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,"I submitted wrongly for my TA, I am in section 5. I think she did a really great job! but I didn't give her the better score I wanted to give her, cause I mess up
with the course one and the TA one. She is a really nice TA."
F2018-largeclass,2018,Fall,other,Everything about this class sucks
F2018-largeclass,2018,Fall,other,no test
F2018-largeclass,2018,Fall,other,none
F2018-largeclass,2018,Fall,other,you're a great professor! :)
F2018-largeclass,2018,Fall,other,"Professor Ely was very organized in his work and was a clear presenter. He was able to teach the material in an efficient manner and ways that the class could
understand. "
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,HIRE THE TA'S AS PROFESSORS
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,good job
F2018-largeclass,2018,Fall,other,nothing
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,Thanks dude your the goat
F2018-largeclass,2018,Fall,other,i wish
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,N/A
F2018-largeclass,2018,Fall,other,Maybe mandatory attendance is necessary.
F2018-largeclass,2018,Fall,other,None
F2018-largeclass,2018,Fall,other,"Maybe have a TA respond to your emails. Maybe next semester have students email to an address where they can answer questions. If someone requests office
hours a TA can inform you."
F2018-largeclass,2018,Fall,other,No
F2018-largeclass,2018,Fall,other,Nothing
F2018-largeclass,2018,Fall,other,NA
F2018-largeclass,2018,Fall,other,N/A.
F2018-largeclass,2018,Fall,other,You are a great professor!!!
F2018-largeclass,2018,Fall,other,This was one of the harder classes I took this semester.
F2018-largeclass,2018,Fall,other,None.
F2018-largeclass,2018,Fall,other,"Try to have the exam dates long before the actual dates. It is rather difficult to have exam dates hit students right near the dates and expect them to study for that
exam on top of other exams. Also, this class should be taught in a small classroom instead of a gigantic lecture hall with dim lights that make it seem like students
are at a movie theater rather than in a lecture hall for class."
F2018-largeclass,2018,Fall,other,Get better slides
F2018-largeclass,2018,Fall,other,Thank you for your time and being an amazing teacher!
F2018-largeclass,2018,Fall,other,I really enjoyed this course and felt it was very useful. The instructor taught the course very efficiently and effectively.
F2018-largeclass,2018,Fall,other,n/a
F2018-largeclass,2018,Fall,other,Great semester and great TA's!
F2018-largeclass,2018,Fall,other,na
F2018-21,2018,Fall,best,The examples used during class were very helpful as he went through them step by step in order to encourage us to fully understand the topics.
F2018-21,2018,Fall,best,The Excel applications and how the learning of these problems can be useful in practical life
F2018-21,2018,Fall,best,The concepts are used in multiple chapters which makes it easier to understand.
F2018-21,2018,Fall,best,I liked that I got to learn key ideas from the world of operations management. Now I am able to apply those concepts in the real world.
F2018-21,2018,Fall,best,Real life situations.
F2018-21,2018,Fall,best,nothing
F2018-21,2018,Fall,best,The homework is fair.
F2018-21,2018,Fall,best,The material was interesting
F2018-21,2018,Fall,best,The material was not difficult.
F2018-21,2018,Fall,best,"Economics and math are two of my favorite subjects and this course is a combination of those two subjects. I loved all the topics, but wish the instructor made it
a bit more understanding."
F2018-21,2018,Fall,best,Excel integration
F2018-21,2018,Fall,best,Professor was ver understanding
F2018-21,2018,Fall,best,Interesting material
F2018-21,2018,Fall,best,"The way he teaches, so interactive"
F2018-21,2018,Fall,best,I liked how Professor Ely tried to relate the information we were learning to how we could use it in the real world.
F2018-21,2018,Fall,best,N/A
F2018-21,2018,Fall,best,"I really like the way the homework and exams are multiple choice. It takes the pressure of actually writing every part of the models correctly and then solving for
the answer off of me."
F2018-21,2018,Fall,best,The content
F2018-21,2018,Fall,best,The lectures are very helpful and i learned a lot in this class.
F2018-21,2018,Fall,best,The way the class was taught
F2018-21,2018,Fall,best,Ways that it can be utilized in the real world
F2018-21,2018,Fall,best,It is math based and makes sense.
F2018-21,2018,Fall,best,NA
F2018-21,2018,Fall,best,"AS someone who appreciates visual relationships in mathematics, the material for this class is pretty fun and interesting. The material was presented very
effectively and concisely through the slides. Homework helped significantly!"
F2018-21,2018,Fall,best,"the teacher, explained things very well and throughly"
F2018-21,2018,Fall,best,Excel portions
F2018-21,2018,Fall,best,I like using problems to learn the material
F2018-21,2018,Fall,best,Great instructor. Makes class fun
F2018-21,2018,Fall,best,n/a
F2018-21,2018,Fall,best,Nothing
F2018-21,2018,Fall,best,It was very straightforward - I knew what was expected and what was necessary to do to succeed.
F2018-21,2018,Fall,best,"Honestly, no idea"
F2018-21,2018,Fall,best,This course helped me review my prior knowledge in optimization problems.
F2018-21,2018,Fall,best,How the professor takes the time to actually teach the material instead of rushing through it.
F2018-21,2018,Fall,best,The course is using math and logic
F2018-21,2018,Fall,best,Absolutely nothing. Possibly one of the worst classes I've taken despite my interest in learning the material and efforts put into the class.
F2018-21,2018,Fall,best,How it applies to the real world.
F2018-21,2018,Fall,best,Concepts
F2018-21,2018,Fall,best,I really felt engaged during this course.
F2018-21,2018,Fall,change,I thought the class and Professor Ely were great and I would not change anything.
F2018-21,2018,Fall,change,I would make attention mandatory.
F2018-21,2018,Fall,change,Trying to deal with confusions effectively because sometimes the answers are not right or they are obtained differently but we are told that that is the answer.
F2018-21,2018,Fall,change,"If I were teaching this course I would spend some time having students try out the excel problems themselves in class or follow along on their laptops with the
professor."
F2018-21,2018,Fall,change,More examples.
F2018-21,2018,Fall,change,try to make it more interesting and geared towards students
F2018-21,2018,Fall,change,Put up more in depth power point slides and have a review before exams.
F2018-21,2018,Fall,change,"He used excel a lot, but there was very little excel on the exams, and when there was it was just looking at a screenshot and inferring from that. Less use of excel
would be beneficial if it is barely going to be on exams."
F2018-21,2018,Fall,change,I would make sure to follow up with students about example problems
F2018-21,2018,Fall,change,Show more examples for the harder things. Finish teaching everything before giving an exam on the things that were never taught.
F2018-21,2018,Fall,change,"I would add clearer explanations when working through problems, since sometimes it was a bit difficult to grasp the concepts that was being thought. I would
also have more questions on the exams."
F2018-21,2018,Fall,change,Less weight on HW
F2018-21,2018,Fall,change,Nothing
F2018-21,2018,Fall,change,N/A
F2018-21,2018,Fall,change,nothing at all just make the hw less strenuous
F2018-21,2018,Fall,change,"If I were teaching this course, I would make sure I understood the material enough to answer questions students have. I would also make sure I was assigning
homework based off of examples we have done, not just assign random problems that the students have never seen before."
F2018-21,2018,Fall,change,"Many things, teaching the concepts different. Not a big fan of the slides that he teaches off. Doesn't explain just shows problems and answers."
F2018-21,2018,Fall,change,N/A
F2018-21,2018,Fall,change,Solve the problems on the board
F2018-21,2018,Fall,change,I would reduce the time limit on homework and increase the number of times students can redo the homework.
F2018-21,2018,Fall,change,Make homework slightly easier
F2018-21,2018,Fall,change,do actual problems
F2018-21,2018,Fall,change,nothing.
F2018-21,2018,Fall,change,Give more homework and out more questions on the tests
F2018-21,2018,Fall,change,I would make more real life problems. Less of things that are not really applicable outside of a class room setting.
F2018-21,2018,Fall,change,Have every section have a recitation. I learned so much more from going to another sections TA because my class did not have one.
F2018-21,2018,Fall,change,I wouldn’t cancel office hours so much
F2018-21,2018,Fall,change,"Respond to emails more timely The Lecture documents and excel files under ""course documents"" are greatly helpful, but perhaps consolidate some of the
additional/supplemental material that fills the course documents section."
F2018-21,2018,Fall,change,nothing
F2018-21,2018,Fall,change,I would more dive into the type of problems we see on the homeworks and exam. Because we don't have our computers its ineffective.
F2018-21,2018,Fall,change,N/A
F2018-21,2018,Fall,change,N/A
F2018-21,2018,Fall,change,be more thorough in class. a lot of the times I had to go home and teach myself.
F2018-21,2018,Fall,change,Upload video lectures.
F2018-21,2018,Fall,change,"Recitations should be MANDATORY for every session. Lecture is useless. Romolo is a very intelligent person, but the class layout is pathetic. Over reliance on
excel which is not reflected in exams. Excel problems are extensive and used on homework, which is difficult because following what the professor does on excel
is impossible"
F2018-21,2018,Fall,change,"I would show more work on the slides and provide sample practice problems for the test formats. It's always unclear what the questions will be like in multiple
choice format on all of the tests."
F2018-21,2018,Fall,change,I will put the group project
F2018-21,2018,Fall,change,"Everything. Not a single way or method he used to teach was effective. Wasted more time going to this class that I could have spent reading the textbook and
learning myself than going to this class. PowerPoints were ineffective, in-class notes and material on the board were not detailed nor helpful in explaining
anything that students could have used."
F2018-21,2018,Fall,change,Be more effective in engaging students and explaining what will be on the exams.
F2018-21,2018,Fall,change,Add more practice problens
F2018-21,2018,Fall,change,Nothing
F2018-21,2018,Fall,growth,It helped me strengthen my logical problem solving skills.
F2018-21,2018,Fall,growth,"By engaging with class though providing enough material that students can understand thoroughly so they can take something away from the class and use it in
real life when needed."
F2018-21,2018,Fall,growth,Problems solved in class have helped me understand better and progress.
F2018-21,2018,Fall,growth,He has encouraged me to study hard and practice problems over and over until I get familiar with the concepts.
F2018-21,2018,Fall,growth,Learned a great deal of optimization
F2018-21,2018,Fall,growth,learnt new things
F2018-21,2018,Fall,growth,N/a
F2018-21,2018,Fall,growth,He encouraged students to do the examples at home for better understanding.
F2018-21,2018,Fall,growth,He went through every problem in depth
F2018-21,2018,Fall,growth,At first the professor did lots of examples at first and that was really helpful.
F2018-21,2018,Fall,growth,"He always worked examples, asked our opinions and explained to us when we give a wrong answer to a scenario."
F2018-21,2018,Fall,growth,More in-depth excel knowledge
F2018-21,2018,Fall,growth,"In a lot of ways, yes. Professor cares a lot about students for sure."
F2018-21,2018,Fall,growth,Introduced me to new concepts
F2018-21,2018,Fall,growth,By researching about management science in everyday life
F2018-21,2018,Fall,growth,Greater Excel Skills
F2018-21,2018,Fall,growth,N/A
F2018-21,2018,Fall,growth,none
F2018-21,2018,Fall,growth,The class has really helped me develop my understanding about how to use excel to solve problems related to various fields in business.
F2018-21,2018,Fall,growth,learnt about real world problems
F2018-21,2018,Fall,growth,"yes, i am better at solving problems about operation management"
F2018-21,2018,Fall,growth,It gave me a strong knowledge about operations management
F2018-21,2018,Fall,growth,"He is really nice, and helpful. I think he teaches it in a way that makes us more able to understand. Open to questions and seems to want to see us succeed"
F2018-21,2018,Fall,growth,I better see the connection with math and the business world and the importance and pervasiveness of it
F2018-21,2018,Fall,growth,Use of excel and simulation.
F2018-21,2018,Fall,growth,It made me think in more of analytical mindset.
F2018-21,2018,Fall,growth,N/A
F2018-21,2018,Fall,growth,N/A
F2018-21,2018,Fall,growth,n/a
F2018-21,2018,Fall,growth,NA
F2018-21,2018,Fall,growth,Using Excel to solve problems encouraged me to get a better understanding of Excel.
F2018-21,2018,Fall,growth,failed to do so
F2018-21,2018,Fall,growth,"This course is one of the only other courses I have that reviews over subjects related to math, so it is challenging mathematically."
F2018-21,2018,Fall,growth,"Yes, to use the course material to study"
